STATION,DATE,LATITUDE,LONGITUDE,TEMP,STP,WDSP,MXSPD,MAX,MIN,PRCP
59072099999,2000-01-01,24.8,112.3666666,15.56,999.9,0.0,999.9,25.61,8.5,0.0
59072099999,2000-01-02,24.8,112.3666666,14.61,999.9,0.0,999.9,22.89,9.28,0.0
59072099999,2000-01-03,24.8,112.3666666,14.33,999.9,0.0,999.9,22.89,9.39,0.0
59072099999,2000-01-04,24.8,112.3666666,16.5,999.9,0.0,999.9,20.28,9.61,0.0
59072099999,2000-01-05,24.8,112.3666666,19.78,999.9,0.8,3.9,25.61,15.61,0.03
59072099999,2000-01-06,24.8,112.3666666,11.61,999.9,1.9,3.9,13.72,9.0,0.28
59072099999,2000-01-07,24.8,112.3666666,9.78,999.9,0.6,1.9,11.22,8.78,0.01
59072099999,2000-01-08,24.8,112.3666666,11.44,999.9,0.0,999.9,12.39,9.22,0.06
59072099999,2000-01-09,24.8,112.3666666,13.11,999.9,0.0,999.9,14.72,11.78,0.0
59072099999,2000-01-10,24.8,112.3666666,15.67,999.9,0.0,999.9,20.22,12.22,0.03
59072099999,2000-01-11,24.8,112.3666666,16.94,999.9,1.1,5.8,23.22,9.78,0.02
59072099999,2000-01-12,24.8,112.3666666,8.94,999.9,2.5,3.9,11.89,7.39,0.0
59072099999,2000-01-13,24.8,112.3666666,7.28,999.9,0.6,3.9,8.22,6.5,0.16
59072099999,2000-01-14,24.8,112.3666666,7.72,999.9,0.0,999.9,8.22,6.0,0.34
59072099999,2000-01-15,24.8,112.3666666,7.39,999.9,0.6,1.9,9.11,5.61,0.4
59072099999,2000-01-16,24.8,112.3666666,5.61,999.9,2.6,3.9,6.61,4.5,0.04
59072099999,2000-01-17,24.8,112.3666666,4.83,999.9,1.7,1.9,5.78,4.22,0.03
59072099999,2000-01-18,24.8,112.3666666,4.94,999.9,2.5,5.8,8.22,1.5,0.05
59072099999,2000-01-19,24.8,112.3666666,5.89,999.9,1.1,3.9,12.89,0.22,0.0
59072099999,2000-01-20,24.8,112.3666666,7.94,999.9,0.8,1.9,15.89,-0.22,0.0
59072099999,2000-01-21,24.8,112.3666666,11.94,999.9,0.0,999.9,17.39,5.61,0.0
59072099999,2000-01-22,24.8,112.3666666,15.17,999.9,0.6,1.9,21.61,11.0,0.19
59072099999,2000-01-23,24.8,112.3666666,13.06,999.9,1.4,1.9,16.61,9.39,0.11
59072099999,2000-01-24,24.8,112.3666666,7.33,999.9,4.2,5.8,10.61,4.28,0.0
59072099999,2000-01-25,24.8,112.3666666,3.72,999.9,3.3,3.9,5.0,2.61,0.0
59072099999,2000-01-26,24.8,112.3666666,3.61,999.9,3.6,3.9,5.89,2.0,0.0
59072099999,2000-01-27,24.8,112.3666666,5.11,999.9,2.8,3.9,9.72,2.11,0.0
59072099999,2000-01-28,24.8,112.3666666,6.44,999.9,2.5,3.9,8.78,2.72,0.03
59072099999,2000-01-29,24.8,112.3666666,6.28,999.9,2.6,3.9,8.11,4.78,0.0
59072099999,2000-01-30,24.8,112.3666666,6.17,999.9,2.8,5.8,7.78,4.61,0.0
59072099999,2000-01-31,24.8,112.3666666,4.06,999.9,3.1,5.8,6.39,1.61,0.05
59072099999,2000-02-01,24.8,112.3666666,3.78,999.9,2.2,5.8,6.89,1.28,0.0
59072099999,2000-02-02,24.8,112.3666666,4.83,999.9,1.9,3.9,9.22,2.39,0.0
59072099999,2000-02-03,24.8,112.3666666,9.06,999.9,1.9,3.9,14.89,3.11,0.0
59072099999,2000-02-04,24.8,112.3666666,8.28,999.9,1.7,3.9,12.28,5.39,0.03
59072099999,2000-02-05,24.8,112.3666666,5.67,999.9,1.9,3.9,7.28,3.61,0.03
59072099999,2000-02-06,24.8,112.3666666,8.22,999.9,1.3,1.9,15.28,2.28,0.0
59072099999,2000-02-07,24.8,112.3666666,8.22,999.9,2.8,3.9,12.39,4.22,0.03
59072099999,2000-02-08,24.8,112.3666666,9.33,999.9,1.1,3.9,14.39,3.11,0.01
59072099999,2000-02-09,24.8,112.3666666,11.44,999.9,0.6,1.9,15.11,7.11,0.03
59072099999,2000-02-10,24.8,112.3666666,11.72,999.9,0.3,1.9,14.5,10.22,0.02
59072099999,2000-02-11,24.8,112.3666666,12.78,999.9,0.3,1.9,15.89,9.61,0.28
59072099999,2000-02-12,24.8,112.3666666,14.56,999.9,0.0,999.9,17.89,11.89,0.11
59072099999,2000-02-13,24.8,112.3666666,15.17,999.9,0.8,3.9,17.39,13.22,0.03
59072099999,2000-02-14,24.8,112.3666666,12.33,999.9,2.2,3.9,15.5,9.89,0.0
59072099999,2000-02-15,24.8,112.3666666,10.89,999.9,1.4,1.9,12.72,9.61,0.0
59072099999,2000-02-16,24.8,112.3666666,9.61,999.9,1.6,3.9,12.0,8.22,0.07
59072099999,2000-02-17,24.8,112.3666666,9.94,999.9,0.3,1.9,10.72,7.72,0.03
59072099999,2000-02-18,24.8,112.3666666,15.22,999.9,0.3,1.9,19.28,9.89,0.03
59072099999,2000-02-19,24.8,112.3666666,11.22,999.9,2.6,3.9,16.39,8.39,0.05
59072099999,2000-02-20,24.8,112.3666666,8.44,999.9,2.9,5.8,9.39,7.61,0.03
59072099999,2000-02-21,24.8,112.3666666,8.06,999.9,0.8,3.9,9.11,7.0,0.04
59072099999,2000-02-22,24.8,112.3666666,8.78,999.9,0.3,1.9,10.39,7.39,0.26
59072099999,2000-02-23,24.8,112.3666666,9.17,999.9,1.9,3.9,10.89,7.5,0.0
59072099999,2000-02-24,24.8,112.3666666,9.11,999.9,1.7,3.9,10.5,8.0,0.01
59072099999,2000-02-25,24.8,112.3666666,8.56,999.9,1.6,3.9,9.5,7.61,0.03
59072099999,2000-02-26,24.8,112.3666666,9.06,999.9,1.4,3.9,11.28,7.11,0.08
59072099999,2000-02-27,24.8,112.3666666,7.22,999.9,0.3,1.9,8.39,6.72,1.16
59072099999,2000-02-28,24.8,112.3666666,7.94,999.9,2.2,3.9,9.61,6.39,0.0
59072099999,2000-02-29,24.8,112.3666666,8.28,999.9,1.1,3.9,10.0,7.0,0.22
59072099999,2000-03-01,24.8,112.3666666,9.0,999.9,0.3,1.9,10.22,6.78,0.16
59072099999,2000-03-02,24.8,112.3666666,13.67,999.9,0.3,1.9,18.28,8.0,0.01
59072099999,2000-03-03,24.8,112.3666666,17.17,999.9,0.8,1.9,21.28,13.11,0.0
59072099999,2000-03-04,24.8,112.3666666,18.61,999.9,1.7,3.9,27.0,13.89,0.11
59072099999,2000-03-05,24.8,112.3666666,15.33,999.9,2.2,3.9,18.39,13.22,0.03
59072099999,2000-03-06,24.8,112.3666666,14.61,999.9,0.8,1.9,17.22,12.5,0.04
59072099999,2000-03-07,24.8,112.3666666,13.78,999.9,1.1,3.9,15.39,12.5,0.06
59072099999,2000-03-08,24.8,112.3666666,11.56,999.9,0.0,999.9,13.22,10.22,0.24
59072099999,2000-03-09,24.8,112.3666666,11.22,999.9,0.3,1.9,13.0,9.89,0.01
59072099999,2000-03-10,24.8,112.3666666,11.44,999.9,0.6,1.9,13.28,10.22,0.11
59072099999,2000-03-11,24.8,112.3666666,10.72,999.9,1.9,3.9,13.39,9.5,0.5
59072099999,2000-03-12,24.8,112.3666666,10.89,999.9,0.3,1.9,12.89,9.0,0.37
59072099999,2000-03-13,24.8,112.3666666,14.06,999.9,0.0,999.9,16.5,10.22,0.03
59072099999,2000-03-14,24.8,112.3666666,14.78,999.9,0.3,1.9,16.0,13.5,0.22
59072099999,2000-03-15,24.8,112.3666666,16.56,999.9,1.4,5.8,21.72,12.78,0.06
59072099999,2000-03-16,24.8,112.3666666,12.5,999.9,1.1,3.9,14.39,11.28,0.32
59072099999,2000-03-17,24.8,112.3666666,12.44,999.9,0.3,1.9,13.11,11.0,0.4
59072099999,2000-03-18,24.8,112.3666666,14.28,999.9,0.0,999.9,15.5,13.22,0.65
59072099999,2000-03-19,24.8,112.3666666,16.11,999.9,0.8,1.9,19.11,13.5,0.52
59072099999,2000-03-20,24.8,112.3666666,16.44,999.9,0.0,999.9,18.0,14.5,0.02
59072099999,2000-03-21,24.8,112.3666666,19.83,999.9,0.6,1.9,24.39,15.89,0.01
59072099999,2000-03-22,24.8,112.3666666,22.28,999.9,1.9,3.9,28.72,16.61,0.03
59072099999,2000-03-23,24.8,112.3666666,13.33,999.9,3.3,5.8,18.72,11.78,0.0
59072099999,2000-03-24,24.8,112.3666666,16.72,999.9,1.7,3.9,21.39,11.39,0.0
59072099999,2000-03-25,24.8,112.3666666,14.78,999.9,1.9,3.9,16.61,13.0,0.03
59072099999,2000-03-26,24.8,112.3666666,16.5,999.9,1.4,3.9,24.39,9.61,0.0
59072099999,2000-03-27,24.8,112.3666666,18.11,999.9,1.4,1.9,28.11,8.39,0.0
59072099999,2000-03-28,24.8,112.3666666,22.67,999.9,1.3,3.9,32.78,11.0,0.0
59072099999,2000-03-29,24.8,112.3666666,22.72,999.9,0.6,1.9,30.78,15.11,0.0
59072099999,2000-03-30,24.8,112.3666666,21.5,999.9,0.6,1.9,26.39,18.0,0.03
59072099999,2000-03-31,24.8,112.3666666,18.89,999.9,0.8,3.9,19.61,17.78,0.98
59072099999,2000-04-01,24.8,112.3666666,23.22,999.9,0.6,1.9,28.72,18.5,0.09
59072099999,2000-04-02,24.8,112.3666666,19.39,999.9,1.1,1.9,22.22,16.28,0.0
59072099999,2000-04-03,24.8,112.3666666,15.94,999.9,1.4,3.9,18.61,14.0,0.29
59072099999,2000-04-04,24.8,112.3666666,19.11,999.9,1.7,3.9,24.28,13.72,0.26
59072099999,2000-04-05,24.8,112.3666666,17.89,999.9,1.4,3.9,21.72,15.61,0.22
59072099999,2000-04-06,24.8,112.3666666,17.06,999.9,0.8,3.9,18.61,15.22,0.3
59072099999,2000-04-07,24.8,112.3666666,17.67,999.9,0.6,1.9,19.11,16.11,0.98
59072099999,2000-04-08,24.8,112.3666666,18.39,999.9,0.0,999.9,19.39,17.0,1.83
59072099999,2000-04-09,24.8,112.3666666,19.33,999.9,0.6,1.9,20.5,17.78,0.99
59072099999,2000-04-10,24.8,112.3666666,19.22,999.9,0.6,1.9,21.89,17.11,0.01
59072099999,2000-04-11,24.8,112.3666666,16.94,999.9,0.8,1.9,18.39,15.89,0.01
59072099999,2000-04-12,24.8,112.3666666,17.72,999.9,0.6,1.9,18.5,16.0,0.17
59072099999,2000-04-13,24.8,112.3666666,20.56,999.9,0.3,1.9,22.22,17.61,0.04
59072099999,2000-04-14,24.8,112.3666666,19.89,999.9,2.9,5.8,25.61,13.78,0.11
59072099999,2000-04-15,24.8,112.3666666,16.28,999.9,2.8,5.8,21.28,11.5,0.0
59072099999,2000-04-16,24.8,112.3666666,18.72,999.9,1.4,3.9,27.22,10.72,0.0
59072099999,2000-04-17,24.8,112.3666666,21.56,999.9,2.8,5.8,28.28,12.5,0.0
59072099999,2000-04-18,24.8,112.3666666,20.83,999.9,0.8,1.9,23.39,16.89,0.09
59072099999,2000-04-19,24.8,112.3666666,23.67,999.9,1.4,1.9,27.28,19.5,0.06
59072099999,2000-04-20,24.8,112.3666666,25.83,999.9,2.6,3.9,31.89,19.0,0.03
59072099999,2000-04-21,24.8,112.3666666,23.28,999.9,1.3,3.9,26.28,18.39,0.0
59072099999,2000-04-22,24.8,112.3666666,18.83,999.9,1.3,3.9,24.0,17.22,1.06
59072099999,2000-04-23,24.8,112.3666666,18.56,999.9,1.1,1.9,19.78,16.5,0.31
59072099999,2000-04-24,24.8,112.3666666,23.39,999.9,1.3,3.9,28.11,18.0,0.03
59072099999,2000-04-25,24.8,112.3666666,26.22,999.9,2.2,3.9,32.72,20.39,0.58
59072099999,2000-04-26,24.8,112.3666666,19.44,999.9,2.5,3.9,24.0,17.72,0.63
59072099999,2000-04-27,24.8,112.3666666,18.89,999.9,2.2,3.9,22.89,16.89,0.96
59072099999,2000-04-28,24.8,112.3666666,20.39,999.9,0.3,1.9,23.11,16.5,0.28
59072099999,2000-04-29,24.8,112.3666666,22.61,999.9,0.8,3.9,25.39,19.78,0.87
59072099999,2000-04-30,24.8,112.3666666,20.89,999.9,0.8,1.9,23.22,19.0,0.07
59072099999,2000-05-01,24.8,112.3666666,21.89,999.9,1.9,3.9,25.72,19.28,0.04
59072099999,2000-05-02,24.8,112.3666666,22.22,999.9,1.9,5.8,25.28,19.22,0.03
59072099999,2000-05-03,24.8,112.3666666,22.72,999.9,1.4,3.9,26.89,18.61,0.0
59072099999,2000-05-04,24.8,112.3666666,24.72,999.9,0.3,1.9,31.11,18.11,0.0
59072099999,2000-05-05,24.8,112.3666666,26.72,999.9,0.6,1.9,33.0,20.78,0.0
59072099999,2000-05-06,24.8,112.3666666,27.61,999.9,0.8,1.9,33.78,22.61,0.0
59072099999,2000-05-07,24.8,112.3666666,24.72,999.9,1.4,1.9,28.0,22.39,0.01
59072099999,2000-05-08,24.8,112.3666666,25.11,999.9,0.8,3.9,28.11,22.0,0.01
59072099999,2000-05-09,24.8,112.3666666,22.33,999.9,0.6,1.9,24.89,19.78,1.97
59072099999,2000-05-10,24.8,112.3666666,24.17,999.9,1.4,3.9,31.0,19.28,0.02
59072099999,2000-05-11,24.8,112.3666666,25.67,999.9,1.1,3.9,33.78,18.61,0.0
59072099999,2000-05-12,24.8,112.3666666,25.44,999.9,0.8,1.9,31.72,20.0,0.0
59072099999,2000-05-13,24.8,112.3666666,26.5,999.9,1.1,1.9,34.22,20.39,0.0
59072099999,2000-05-14,24.8,112.3666666,26.28,999.9,1.7,3.9,33.61,19.78,0.0
59072099999,2000-05-15,24.8,112.3666666,28.06,999.9,1.4,3.9,35.61,19.0,0.0
59072099999,2000-05-16,24.8,112.3666666,28.28,999.9,2.8,5.8,35.5,22.0,0.03
59072099999,2000-05-17,24.8,112.3666666,25.72,999.9,2.5,3.9,30.61,22.5,0.03
59072099999,2000-05-18,24.8,112.3666666,21.5,999.9,2.8,3.9,23.61,18.78,0.04
59072099999,2000-05-19,24.8,112.3666666,21.78,999.9,1.7,3.9,26.39,18.0,0.03
59072099999,2000-05-20,24.8,112.3666666,23.89,999.9,1.4,3.9,30.78,17.5,0.03
59072099999,2000-05-21,24.8,112.3666666,26.06,999.9,2.5,3.9,34.28,18.11,0.0
59072099999,2000-05-22,24.8,112.3666666,25.78,999.9,1.9,3.9,33.22,17.28,0.0
59072099999,2000-05-23,24.8,112.3666666,23.72,999.9,1.9,3.9,27.61,20.89,0.14
59072099999,2000-05-24,24.8,112.3666666,25.06,999.9,1.1,3.9,28.39,21.89,0.04
59072099999,2000-05-25,24.8,112.3666666,27.5,999.9,1.1,3.9,31.28,23.89,0.0
59072099999,2000-05-26,24.8,112.3666666,28.28,999.9,1.1,1.9,33.61,24.39,0.45
59072099999,2000-05-27,24.8,112.3666666,25.11,999.9,0.6,1.9,27.11,23.61,1.19
59072099999,2000-05-28,24.8,112.3666666,25.22,999.9,0.8,3.9,28.22,23.5,1.4
59072099999,2000-05-29,24.8,112.3666666,28.44,999.9,2.5,7.8,34.78,23.22,0.03
59072099999,2000-05-30,24.8,112.3666666,29.61,999.9,1.1,3.9,35.39,24.28,0.0
59072099999,2000-05-31,24.8,112.3666666,30.11,999.9,1.7,3.9,35.89,25.11,0.0
59072099999,2000-06-01,24.8,112.3666666,27.72,999.9,2.2,3.9,34.28,24.22,0.88
59072099999,2000-06-02,24.8,112.3666666,30.94,999.9,4.7,5.8,36.0,23.61,0.03
59072099999,2000-06-03,24.8,112.3666666,30.94,999.9,3.9,5.8,36.72,24.39,0.0
59072099999,2000-06-04,24.8,112.3666666,31.0,999.9,2.2,5.8,37.39,23.61,0.0
59072099999,2000-06-05,24.8,112.3666666,31.22,999.9,2.5,5.8,37.89,25.0,0.0
59072099999,2000-06-06,24.8,112.3666666,30.61,999.9,3.6,5.8,35.11,25.22,0.0
59072099999,2000-06-07,24.8,112.3666666,30.78,999.9,3.1,5.8,37.0,25.39,0.09
59072099999,2000-06-08,24.8,112.3666666,30.94,999.9,3.1,3.9,35.11,25.11,0.0
59072099999,2000-06-09,24.8,112.3666666,29.33,999.9,2.3,5.8,34.39,26.22,0.06
59072099999,2000-06-10,24.8,112.3666666,28.17,999.9,1.7,3.9,33.11,22.22,0.15
59072099999,2000-06-11,24.8,112.3666666,21.39,999.9,1.9,5.8,24.22,20.28,0.54
59072099999,2000-06-12,24.8,112.3666666,22.06,999.9,1.1,3.9,25.22,19.72,0.01
59072099999,2000-06-13,24.8,112.3666666,24.28,999.9,1.7,3.9,29.61,20.0,0.0
59072099999,2000-06-14,24.8,112.3666666,25.28,999.9,0.8,1.9,31.28,19.72,0.03
59072099999,2000-06-15,24.8,112.3666666,25.17,999.9,0.6,1.9,29.78,20.72,0.0
59072099999,2000-06-16,24.8,112.3666666,28.0,999.9,2.2,3.9,34.28,22.28,0.0
59072099999,2000-06-17,24.8,112.3666666,28.67,999.9,1.9,3.9,35.61,22.89,0.0
59072099999,2000-06-18,24.8,112.3666666,26.94,999.9,1.9,3.9,32.11,23.22,0.03
59072099999,2000-06-19,24.8,112.3666666,28.83,999.9,1.1,3.9,34.28,24.28,0.0
59072099999,2000-06-20,24.8,112.3666666,26.5,999.9,1.1,3.9,31.28,24.22,0.82
59072099999,2000-06-21,24.8,112.3666666,27.89,999.9,1.7,7.8,32.11,24.22,0.19
59072099999,2000-06-22,24.8,112.3666666,27.83,999.9,1.4,5.8,31.28,24.61,0.09
59072099999,2000-06-23,24.8,112.3666666,28.89,999.9,2.2,7.8,34.0,25.0,0.12
59072099999,2000-06-24,24.8,112.3666666,28.72,999.9,3.1,3.9,31.28,25.11,0.07
59072099999,2000-06-25,24.8,112.3666666,27.67,999.9,2.8,3.9,34.0,24.72,0.03
59072099999,2000-06-26,24.8,112.3666666,28.11,999.9,1.7,3.9,34.28,24.11,0.06
59072099999,2000-06-27,24.8,112.3666666,29.78,999.9,1.3,5.8,36.11,23.89,0.03
59072099999,2000-06-28,24.8,112.3666666,30.22,999.9,2.2,5.8,36.61,23.89,0.0
59072099999,2000-06-29,24.8,112.3666666,31.44,999.9,3.3,5.8,37.61,24.5,0.0
59072099999,2000-06-30,24.8,112.3666666,30.94,999.9,3.1,5.8,38.61,25.0,0.0
59072099999,2000-07-01,24.8,112.3666666,30.83,999.9,2.5,5.8,39.11,24.28,0.0
59072099999,2000-07-02,24.8,112.3666666,31.5,999.9,3.3,5.8,37.39,25.28,0.0
59072099999,2000-07-03,24.8,112.3666666,30.39,999.9,1.9,5.8,37.28,25.5,0.0
59072099999,2000-07-04,24.8,112.3666666,30.61,999.9,1.9,3.9,36.5,24.89,0.06
59072099999,2000-07-05,24.8,112.3666666,30.56,999.9,1.9,3.9,38.0,24.78,0.0
59072099999,2000-07-06,24.8,112.3666666,29.72,999.9,3.1,5.8,36.78,25.39,0.03
59072099999,2000-07-07,24.8,112.3666666,27.44,999.9,0.8,3.9,32.61,24.39,0.03
59072099999,2000-07-08,24.8,112.3666666,30.33,999.9,2.8,5.8,37.11,24.11,0.0
59072099999,2000-07-09,24.8,112.3666666,30.56,999.9,2.8,3.9,36.89,25.39,0.0
59072099999,2000-07-10,24.8,112.3666666,30.78,999.9,1.9,3.9,37.22,25.11,0.01
59072099999,2000-07-11,24.8,112.3666666,28.28,999.9,1.9,5.8,32.61,24.78,0.12
59072099999,2000-07-12,24.8,112.3666666,28.39,999.9,2.3,3.9,34.39,25.5,0.03
59072099999,2000-07-13,24.8,112.3666666,30.78,999.9,2.2,5.8,36.72,25.28,0.0
59072099999,2000-07-14,24.8,112.3666666,30.56,999.9,3.1,5.8,36.89,24.89,0.0
59072099999,2000-07-15,24.8,112.3666666,32.0,999.9,1.3,3.9,38.61,24.0,0.0
59072099999,2000-07-16,24.8,112.3666666,31.0,999.9,1.7,3.9,37.89,25.22,0.2
59072099999,2000-07-17,24.8,112.3666666,27.61,999.9,1.9,5.8,34.0,24.72,1.23
59072099999,2000-07-18,24.8,112.3666666,26.33,999.9,1.9,5.8,29.5,24.0,3.22
59072099999,2000-07-19,24.8,112.3666666,27.78,999.9,2.2,3.9,33.39,24.39,0.75
59072099999,2000-07-20,24.8,112.3666666,26.5,999.9,1.6,5.8,30.28,24.89,1.27
59072099999,2000-07-21,24.8,112.3666666,25.94,999.9,1.1,5.8,30.28,23.39,0.8
59072099999,2000-07-22,24.8,112.3666666,27.44,999.9,1.7,3.9,32.11,23.22,0.12
59072099999,2000-07-23,24.8,112.3666666,29.56,999.9,1.9,5.8,35.5,23.78,0.11
59072099999,2000-07-24,24.8,112.3666666,31.0,999.9,1.7,3.9,37.0,24.5,0.0
59072099999,2000-07-25,24.8,112.3666666,31.11,999.9,2.2,3.9,37.28,25.61,0.0
59072099999,2000-07-26,24.8,112.3666666,31.72,999.9,2.2,3.9,37.61,25.78,0.0
59072099999,2000-07-27,24.8,112.3666666,31.06,999.9,1.9,3.9,37.22,25.78,0.0
59072099999,2000-07-28,24.8,112.3666666,32.11,999.9,2.5,5.8,38.72,25.28,0.0
59072099999,2000-07-29,24.8,112.3666666,32.5,999.9,2.5,3.9,38.39,25.78,0.0
59072099999,2000-07-30,24.8,112.3666666,28.67,999.9,1.9,3.9,37.11,25.39,0.64
59072099999,2000-07-31,24.8,112.3666666,26.22,999.9,2.5,3.9,29.28,25.0,0.32
59072099999,2000-08-01,24.8,112.3666666,28.06,999.9,1.7,5.8,34.0,24.72,0.0
59072099999,2000-08-02,24.8,112.3666666,27.94,999.9,1.9,3.9,32.5,25.28,0.03
59072099999,2000-08-03,24.8,112.3666666,27.78,999.9,2.2,5.8,32.89,24.61,0.09
59072099999,2000-08-04,24.8,112.3666666,26.78,999.9,2.2,3.9,29.72,24.11,0.05
59072099999,2000-08-05,24.8,112.3666666,26.67,999.9,1.7,3.9,32.28,24.5,0.22
59072099999,2000-08-06,24.8,112.3666666,28.5,999.9,1.9,3.9,32.72,24.11,0.0
59072099999,2000-08-07,24.8,112.3666666,28.89,999.9,2.2,3.9,33.78,24.61,0.03
59072099999,2000-08-08,24.8,112.3666666,30.0,999.9,1.7,3.9,36.0,24.11,0.0
59072099999,2000-08-09,24.8,112.3666666,30.33,999.9,2.3,3.9,36.89,24.72,0.0
59072099999,2000-08-10,24.8,112.3666666,30.89,999.9,2.5,5.8,37.28,24.5,0.0
59072099999,2000-08-11,24.8,112.3666666,31.67,999.9,2.3,5.8,38.72,25.39,0.0
59072099999,2000-08-12,24.8,112.3666666,26.83,999.9,1.6,1.9,29.78,26.0,0.02
59072099999,2000-08-13,24.8,112.3666666,28.5,999.9,1.7,1.9,33.0,25.61,0.0
59072099999,2000-08-14,24.8,112.3666666,27.89,999.9,2.3,5.8,34.28,25.28,0.0
59072099999,2000-08-15,24.8,112.3666666,29.0,999.9,2.3,3.9,35.78,25.0,0.15
59072099999,2000-08-16,24.8,112.3666666,26.67,999.9,1.7,3.9,32.39,25.0,0.26
59072099999,2000-08-17,24.8,112.3666666,26.5,999.9,1.9,5.8,31.28,24.11,0.33
59072099999,2000-08-18,24.8,112.3666666,27.0,999.9,1.9,1.9,33.28,23.61,0.03
59072099999,2000-08-19,24.8,112.3666666,29.61,999.9,2.2,3.9,36.39,23.0,0.0
59072099999,2000-08-20,24.8,112.3666666,30.06,999.9,1.4,3.9,37.39,24.72,0.03
59072099999,2000-08-21,24.8,112.3666666,29.56,999.9,2.8,3.9,36.39,25.28,0.0
59072099999,2000-08-22,24.8,112.3666666,30.72,999.9,2.8,3.9,36.89,24.72,0.0
59072099999,2000-08-23,24.8,112.3666666,31.06,999.9,3.3,5.8,36.78,25.5,0.03
59072099999,2000-08-24,24.8,112.3666666,28.56,999.9,1.9,3.9,31.78,26.0,0.03
59072099999,2000-08-25,24.8,112.3666666,29.39,999.9,1.9,3.9,34.78,25.61,0.0
59072099999,2000-08-26,24.8,112.3666666,28.11,999.9,1.7,3.9,32.5,24.78,0.0
59072099999,2000-08-27,24.8,112.3666666,29.11,999.9,1.9,3.9,33.72,24.39,0.0
59072099999,2000-08-28,24.8,112.3666666,28.0,999.9,1.9,3.9,31.0,25.61,0.02
59072099999,2000-08-29,24.8,112.3666666,28.94,999.9,2.2,3.9,35.11,24.78,0.0
59072099999,2000-08-30,24.8,112.3666666,27.33,999.9,2.5,3.9,31.78,24.22,0.03
59072099999,2000-08-31,24.8,112.3666666,29.44,999.9,1.9,3.9,33.61,23.89,0.0
59072099999,2000-09-01,24.8,112.3666666,27.17,999.9,1.4,5.8,30.89,25.22,0.01
59072099999,2000-09-02,24.8,112.3666666,26.89,999.9,0.8,3.9,33.11,24.5,0.53
59072099999,2000-09-03,24.8,112.3666666,28.22,999.9,1.4,5.8,34.39,24.22,0.63
59072099999,2000-09-04,24.8,112.3666666,29.83,999.9,1.7,1.9,36.0,24.5,0.01
59072099999,2000-09-05,24.8,112.3666666,29.44,999.9,2.2,3.9,37.39,24.0,0.48
59072099999,2000-09-06,24.8,112.3666666,24.94,999.9,2.5,5.8,28.0,22.11,0.0
59072099999,2000-09-07,24.8,112.3666666,22.94,999.9,3.3,3.9,25.78,20.72,0.0
59072099999,2000-09-08,24.8,112.3666666,22.83,999.9,3.6,5.8,26.78,20.0,0.0
59072099999,2000-09-09,24.8,112.3666666,24.67,999.9,2.2,3.9,28.22,21.0,0.0
59072099999,2000-09-10,24.8,112.3666666,24.83,999.9,1.7,3.9,27.39,22.5,0.0
59072099999,2000-09-11,24.8,112.3666666,25.83,999.9,3.3,5.8,30.89,22.39,0.0
59072099999,2000-09-12,24.8,112.3666666,23.94,999.9,2.2,3.9,26.28,22.0,0.0
59072099999,2000-09-13,24.8,112.3666666,24.44,999.9,2.8,5.8,29.78,20.39,0.0
59072099999,2000-09-14,24.8,112.3666666,24.83,999.9,2.5,5.8,31.28,18.22,0.0
59072099999,2000-09-15,24.8,112.3666666,24.22,999.9,2.2,3.9,31.89,17.22,0.0
59072099999,2000-09-16,24.8,112.3666666,23.94,999.9,1.7,1.9,31.89,15.89,0.0
59072099999,2000-09-17,24.8,112.3666666,23.33,999.9,1.4,3.9,32.11,16.28,0.0
59072099999,2000-09-18,24.8,112.3666666,23.72,999.9,1.1,3.9,28.72,17.5,0.0
59072099999,2000-09-19,24.8,112.3666666,26.06,999.9,2.2,3.9,32.89,20.5,0.01
59072099999,2000-09-20,24.8,112.3666666,25.28,999.9,1.9,3.9,30.61,21.89,0.06
59072099999,2000-09-21,24.8,112.3666666,24.94,999.9,1.7,3.9,29.0,22.0,0.16
59072099999,2000-09-22,24.8,112.3666666,27.0,999.9,1.9,3.9,33.78,22.11,0.09
59072099999,2000-09-23,24.8,112.3666666,28.33,999.9,0.8,3.9,34.78,22.39,0.0
59072099999,2000-09-24,24.8,112.3666666,30.39,999.9,2.6,5.8,36.11,22.5,0.0
59072099999,2000-09-25,24.8,112.3666666,29.17,999.9,3.3,5.8,34.61,24.39,0.04
59072099999,2000-09-26,24.8,112.3666666,26.78,999.9,1.4,3.9,30.78,22.89,0.22
59072099999,2000-09-27,24.8,112.3666666,27.78,999.9,2.2,3.9,33.72,22.61,0.02
59072099999,2000-09-28,24.8,112.3666666,27.83,999.9,1.9,3.9,34.22,22.28,0.0
59072099999,2000-09-29,24.8,112.3666666,28.33,999.9,1.4,3.9,35.61,22.11,0.0
59072099999,2000-09-30,24.8,112.3666666,29.28,999.9,1.7,1.9,35.78,23.28,0.0
59072099999,2000-10-01,24.8,112.3666666,28.89,999.9,1.9,3.9,35.72,24.0,0.0
59072099999,2000-10-02,24.8,112.3666666,30.17,999.9,3.6,5.8,36.22,23.72,0.0
59072099999,2000-10-03,24.8,112.3666666,25.11,999.9,2.5,5.8,28.28,22.78,0.0
59072099999,2000-10-04,24.8,112.3666666,24.06,999.9,2.2,3.9,26.78,22.0,0.16
